Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
black-suede-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-suede-model-hobo-bag.jpg?v=1628072852,8,,,,,,,,,,,,,,,,,,,,,,
burgundy-with-black-hobo-bag,Burgundy with black hobo bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,HBO-07,0.0,shopify,0,deny,manual,41.99,69.99,true,false,'32344529,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/burgundy-hobo-bag-quarter.jpg?v=1628072843,1,,false,,,,,,,,,,,,,,,,,kg,,,active
burgundy-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/burgundy-hobo-bag-model.jpg?v=1628072843,2,,,,,,,,,,,,,,,,,,,,,,
burgundy-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/burgundy-hobo-bag-front.jpg?v=1628072843,3,,,,,,,,,,,,,,,,,,,,,,
burgundy-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/burgundy-hobo-bag-back.jpg?v=1628072843,4,,,,,,,,,,,,,,,,,,,,,,
burgundy-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/burgundy-hobo-bag-side.jpg?v=1628072843,5,,,,,,,,,,,,,,,,,,,,,,
burgundy-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/burgundy-hobo-bag-base.jpg?v=1628072843,6,,,,,,,,,,,,,,,,,,,,,,
burgundy-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/burgundy-hobo-bag-inside.jpg?v=1628072843,7,,,,,,,,,,,,,,,,,,,,,,
burgundy-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/burgundy-MODEL-hobo-bag.jpg?v=1628072843,8,,,,,,,,,,,,,,,,,,,,,,
red-with-black-hobo-bag,Red with black hobo bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,HBO-08,0.0,shopify,0,deny,manual,41.99,69.99,true,false,'32278993,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-hobo-bag-quarter.jpg?v=1628072835,1,,false,,,,,,,,,,,,,,,,,kg,,,active
red-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-hobo-bag-model.jpg?v=1628072835,2,,,,,,,,,,,,,,,,,,,,,,
red-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-hobo-bag-front.jpg?v=1628072835,3,,,,,,,,,,,,,,,,,,,,,,
red-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-hobo-bag-back.jpg?v=1628072835,4,,,,,,,,,,,,,,,,,,,,,,
red-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-hobo-bag-side.jpg?v=1628072835,5,,,,,,,,,,,,,,,,,,,,,,
red-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-hobo-bag-base.jpg?v=1628072835,6,,,,,,,,,,,,,,,,,,,,,,
red-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-hobo-bag-inside.jpg?v=1628072835,7,,,,,,,,,,,,,,,,,,,,,,
red-with-black-hobo-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-MODEL-hobo-bag.jpg?v=1628072835,8,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-satchel-bag,Blue crocodile satchel bag,"",RTW,,,"",true,Title,Default Title,,,,,CDHB-01,0.0,shopify,0,deny,manual,43.99,72.99,true,false,'32115153,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Blue-main-crocodile-satchel-bag.jpg?v=1628072825,1,,false,,,,,,,,,,,,,,,,,kg,,,active
blue-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue_model_crop_crocodile_Satchel_Bag.jpg?v=1628072825,2,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Blue-front-crocodile-satchel-bag.jpg?v=1628072825,3,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Blue-back-crocodile-satchel-bag.jpg?v=1628072825,4,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Blue-quarter-crocodile-satchel-bag.jpg?v=1628072825,5,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Blue-side-crocodile-satchel-bag.jpg?v=1628072825,6,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Blue-base-crocodile-satchel-bag.jpg?v=1628072825,7,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Blue-inside-crocodile-satchel-bag.jpg?v=1628072825,8,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Blue_model_Crocodile_Satchel_Bag.jpg?v=1628072825,9,,,,,,,,,,,,,,,,,,,,,,
mustard-crocodile-satchel-bag,Mustard crocodile satchel bag,"",RTW,,,"",true,Title,Default Title,,,,,CDHB-02,0.0,shopify,0,deny,manual,43.99,72.99,true,false,'31918545,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-main-crocodile-satchel-bag.jpg?v=1628072814,1,,false,,,,,,,,,,,,,,,,,kg,,,active
mustard-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard_model_crop_crocodile_Satchel_Bag.jpg?v=1628072814,2,,,,,,,,,,,,,,,,,,,,,,
mustard-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-side-crocodile-satchel-bag.jpg?v=1628072814,3,,,,,,,,,,,,,,,,,,,,,,
mustard-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-back-crocodile-satchel-bag.jpg?v=1628072814,4,,,,,,,,,,,,,,,,,,,,,,
mustard-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-quarter-crocodile-satchel-bag.jpg?v=1628072814,5,,,,,,,,,,,,,,,,,,,,,,
mustard-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-front-crocodile-satchel-bag.jpg?v=1628072814,6,,,,,,,,,,,,,,,,,,,,,,
mustard-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-base-crocodile-satchel-bag.jpg?v=1628072814,7,,,,,,,,,,,,,,,,,,,,,,
mustard-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard-inside-crocodile-satchel-bag.jpg?v=1628072814,8,,,,,,,,,,,,,,,,,,,,,,
mustard-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Mustard_model_Crocodile_Satchel_Bag.jpg?v=1628072814,9,,,,,,,,,,,,,,,,,,,,,,
grey-crocodile-satchel-bag,Grey crocodile satchel bag,"",RTW,,,"",true,Title,Default Title,,,,,CDHB-03,0.0,shopify,0,deny,manual,43.99,72.99,true,false,'31623633,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Grey-main-crocodile-satchel-bag.jpg?v=1628072804,1,,false,,,,,,,,,,,,,,,,,kg,,,active
grey-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Grey_model_crop_crocodile_Satchel_Bag.jpg?v=1628072804,2,,,,,,,,,,,,,,,,,,,,,,
grey-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Grey-front-crocodile-satchel-bag.jpg?v=1628072804,3,,,,,,,,,,,,,,,,,,,,,,
grey-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Grey-back-crocodile-satchel-bag.jpg?v=1628072804,4,,,,,,,,,,,,,,,,,,,,,,
grey-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Grey-quarter-crocodile-satchel-bag.jpg?v=1628072804,5,,,,,,,,,,,,,,,,,,,,,,
grey-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Grey-side-crocodile-satchel-bag.jpg?v=1628072804,6,,,,,,,,,,,,,,,,,,,,,,
grey-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Grey-base-crocodile-satchel-bag.jpg?v=1628072804,7,,,,,,,,,,,,,,,,,,,,,,
grey-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Grey-inside-crocodile-satchel-bag.jpg?v=1628072804,8,,,,,,,,,,,,,,,,,,,,,,
grey-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Grey_model_Crocodile_Satchel_Bag.jpg?v=1628072804,9,,,,,,,,,,,,,,,,,,,,,,
yellow-crocodile-satchel-bag,Yellow crocodile satchel bag,"",RTW,,,"",true,Title,Default Title,,,,,CDHB-04,0.0,shopify,0,deny,manual,43.99,72.99,true,false,'31459793,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Yellow-main-crocodile-satchel-bag.jpg?v=1628072791,1,,false,,,,,,,,,,,,,,,,,kg,,,active
yellow-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Yellow_model_crop_crocodile_Satchel_Bag.jpg?v=1628072791,2,,,,,,,,,,,,,,,,,,,,,,
yellow-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Yellow-front-crocodile-satchel-bag.jpg?v=1628072791,3,,,,,,,,,,,,,,,,,,,,,,
yellow-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Yellow-back-crocodile-satchel-bag.jpg?v=1628072791,4,,,,,,,,,,,,,,,,,,,,,,
yellow-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Yellow-side-crocodile-satchel-bag.jpg?v=1628072791,5,,,,,,,,,,,,,,,,,,,,,,
yellow-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Yellow-base-crocodile-satchel-bag.jpg?v=1628072791,6,,,,,,,,,,,,,,,,,,,,,,
yellow-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Yellow-inside-crocodile-satchel-bag.jpg?v=1628072791,7,,,,,,,,,,,,,,,,,,,,,,
yellow-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Yellow_model_Crocodile_Satchel_Bag.jpg?v=1628072791,8,,,,,,,,,,,,,,,,,,,,,,
maroon-crocodile-satchel-bag,Maroon crocodile satchel bag,"",RTW,,,"",true,Title,Default Title,,,,,CDHB-05,0.0,shopify,0,deny,manual,43.99,72.99,true,false,'31263185,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Maroon-main-crocodile-satchel-bag.jpg?v=1628072782,1,,false,,,,,,,,,,,,,,,,,kg,,,active
maroon-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Maroon_model_crop_crocodile_Satchel_Bag.jpg?v=1628072782,2,,,,,,,,,,,,,,,,,,,,,,
maroon-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Maroon-front-crocodile-satchel-bag.jpg?v=1628072782,3,,,,,,,,,,,,,,,,,,,,,,
maroon-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Maroon-back-crocodile-satchel-bag.jpg?v=1628072782,4,,,,,,,,,,,,,,,,,,,,,,
maroon-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Maroon-quarter-crocodile-satchel-bag.jpg?v=1628072782,5,,,,,,,,,,,,,,,,,,,,,,
maroon-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Maroon-side-crocodile-satchel-bag.jpg?v=1628072782,6,,,,,,,,,,,,,,,,,,,,,,
maroon-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Maroon-base-crocodile-satchel-bag.jpg?v=1628072782,7,,,,,,,,,,,,,,,,,,,,,,
maroon-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Maroon-inside-crocodile-satchel-bag.jpg?v=1628072782,8,,,,,,,,,,,,,,,,,,,,,,
maroon-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Maroon_model_Crocodile_Satchel_Bag.jpg?v=1628072783,9,,,,,,,,,,,,,,,,,,,,,,
dark-brown-crocodile-satchel-bag,Dark brown crocodile satchel bag,"",RTW,,,"",true,Title,Default Title,,,,,CDHB-06,0.0,shopify,0,deny,manual,43.99,72.99,true,false,'31033809,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Dark-brown-main-crocodile-satchel-bag.jpg?v=1628072771,1,,false,,,,,,,,,,,,,,,,,kg,,,active
dark-brown-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Dark_brown_model_crop_crocodile_Satchel_Bag.jpg?v=1628072771,2,,,,,,,,,,,,,,,,,,,,,,
dark-brown-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Dark-brown-front-crocodile-satchel-bag.jpg?v=1628072771,3,,,,,,,,,,,,,,,,,,,,,,
dark-brown-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Dark-brown-back-crocodile-satchel-bag-1.jpg?v=1628072771,4,,,,,,,,,,,,,,,,,,,,,,
dark-brown-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Dark-brown-quarter-crocodile-satchel-bag-1.jpg?v=1628072771,5,,,,,,,,,,,,,,,,,,,,,,
dark-brown-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Dark-brown-side-crocodile-satchel-bag.jpg?v=1628072771,6,,,,,,,,,,,,,,,,,,,,,,
dark-brown-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Dark-brown-base-crocodile-satchel-bag.jpg?v=1628072771,7,,,,,,,,,,,,,,,,,,,,,,
dark-brown-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Dark-brown-inside-crocodile-satchel-bag.jpg?v=1628072771,8,,,,,,,,,,,,,,,,,,,,,,
dark-brown-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Dark_brown_model_Crocodile_Satchel_Bag.jpg?v=1628072771,9,,,,,,,,,,,,,,,,,,,,,,
off-white-crocodile-satchel-bag,Off-white crocodile satchel bag,"",RTW,,,"",true,Title,Default Title,,,,,CDHB-08,0.0,shopify,0,deny,manual,43.99,72.99,true,false,'30837201,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Off-white-main-crocodile-satchel-bag.jpg?v=1628072761,1,,false,,,,,,,,,,,,,,,,,kg,,,active
off-white-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Off_white_model_crop_crocodile_Satchel_Bag.jpg?v=1628072761,2,,,,,,,,,,,,,,,,,,,,,,
off-white-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Off-white-front-crocodile-satchel-bag.jpg?v=1628072761,3,,,,,,,,,,,,,,,,,,,,,,
off-white-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Off-white-back-crocodile-satchel-bag.jpg?v=1628072761,4,,,,,,,,,,,,,,,,,,,,,,
off-white-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Off-white-side-crocodile-satchel-bag.jpg?v=1628072761,5,,,,,,,,,,,,,,,,,,,,,,
off-white-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Off-white-base-crocodile-satchel-bag.jpg?v=1628072761,6,,,,,,,,,,,,,,,,,,,,,,
off-white-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Off-white-inside-crocodile-satchel-bag-1.jpg?v=1628072761,7,,,,,,,,,,,,,,,,,,,,,,
off-white-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Off_white_model_Crocodile_Satchel_Bag.jpg?v=1628072761,8,,,,,,,,,,,,,,,,,,,,,,
black-crocodile-satchel-bag,Black crocodile satchel bag,"",RTW,,,"",true,Title,Default Title,,,,,CDHB-07,0.0,shopify,0,deny,manual,43.99,72.99,true,false,'30706129,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-main-crocodile-satchel-bag.jpg?v=1628072751,1,,false,,,,,,,,,,,,,,,,,kg,,,active
black-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black_model_crop_Crocodile_Satchel_Bag.jpg?v=1628072751,2,,,,,,,,,,,,,,,,,,,,,,
black-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-front-crocodile-satchel-bag.jpg?v=1628072751,3,,,,,,,,,,,,,,,,,,,,,,
black-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-back-crocodile-satchel-bag.jpg?v=1628072751,4,,,,,,,,,,,,,,,,,,,,,,
black-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-quarter-crocodile-satchel-bag.jpg?v=1628072751,5,,,,,,,,,,,,,,,,,,,,,,
black-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-base-crocodile-satchel-bag.jpg?v=1628072751,6,,,,,,,,,,,,,,,,,,,,,,
black-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-side-crocodile-satchel-bag.jpg?v=1628072751,7,,,,,,,,,,,,,,,,,,,,,,
black-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-inside-crocodile-satchel-bag.jpg?v=1628072751,8,,,,,,,,,,,,,,,,,,,,,,
black-crocodile-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black_model_Crocodile_Satchel_Bag.jpg?v=1628072751,9,,,,,,,,,,,,,,,,,,,,,,
pink-crocodile-saddle-bag,Pink crocodile saddle bag,"",RTW,,,Cross-body bags,true,Title,Default Title,,,,,CSDL-01,0.0,shopify,0,continue,manual,42.99,71.99,true,false,'30542289,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-crocodile-saddle-bag-main.jpg?v=1628072740,1,,false,,,,,,,,,,,,,,,,,kg,,,active
pink-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Pink_model_crop_crocodile_Saddle_Bag.jpg?v=1628072740,2,,,,,,,,,,,,,,,,,,,,,,
pink-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-crocodile-saddle-bag-quarter.jpg?v=1628072740,3,,,,,,,,,,,,,,,,,,,,,,
pink-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-crocodile-saddle-bag-front.jpg?v=1628072740,4,,,,,,,,,,,,,,,,,,,,,,
pink-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-crocodile-saddle-bag-back.jpg?v=1628072740,5,,,,,,,,,,,,,,,,,,,,,,
pink-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-crocodile-saddle-bag-side.jpg?v=1628072740,6,,,,,,,,,,,,,,,,,,,,,,
pink-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-crocodile-saddle-bag-base.jpg?v=1628072740,7,,,,,,,,,,,,,,,,,,,,,,
pink-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-crocodile-saddle-bag-inside.jpg?v=1628072740,8,,,,,,,,,,,,,,,,,,,,,,
pink-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Pink_model_Crocodile_Saddle_Bag.jpg?v=1628072740,9,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-saddle-bag,Blue crocodile saddle bag,"",RTW,,,Cross-body bags,true,Title,Default Title,,,,,CSDL-02,0.0,shopify,0,continue,manual,42.99,71.99,true,false,'30378449,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-crocodile-saddle-bag-main.jpg?v=1628072727,1,,false,,,,,,,,,,,,,,,,,kg,,,active
blue-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Blue_model_crop_crocodile_Saddle_Bag.jpg?v=1628072727,2,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-crocodile-saddle-bag-quarter.jpg?v=1628072727,3,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-crocodile-saddle-bag-front.jpg?v=1628072727,4,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-crocodile-saddle-bag-back.jpg?v=1628072727,5,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-crocodile-saddle-bag-side.jpg?v=1628072727,6,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-crocodile-saddle-bag-base.jpg?v=1628072727,7,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-crocodile-saddle-bag-inside.jpg?v=1628072727,8,,,,,,,,,,,,,,,,,,,,,,
blue-crocodile-saddle-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Blue_model_Crocodile_Saddle_Bag.jpg?v=1628072727,9,,,,,,,,,,,,,,,,,,,,,,
